tech,tech_id,mode,activity_unit,input_commodities,output_commodities,mode_is_active
PHL_INDU_PLANT_OTH,TEC_s1taz,9,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,10,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,11,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,12,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,13,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,14,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,15,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,16,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,17,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,18,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,19,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,20,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,21,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,22,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,23,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,24,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,25,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,26,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,27,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,28,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,29,PJ,,,no
PHL_INDU_PLANT_OTH,TEC_s1taz,30,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,1,PJ,PHL_PRO_NG,PHL_POW_H2,yes
PHL_POW_BH2_NG,TEC_0s5uu,2,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,3,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,4,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,5,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,6,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,7,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,8,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,9,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,10,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,11,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,12,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,13,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,14,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,15,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,16,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,17,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,18,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,19,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,20,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,21,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,22,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,23,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,24,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,25,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,26,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,27,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,28,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,29,PJ,,,no
PHL_POW_BH2_NG,TEC_0s5uu,30,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,1,PJ,PHL_PRO_BIOM_FIT_RESIDUE;PHL_PWR_WAT,PHL_POW_ELE,yes
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,2,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,3,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,4,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,5,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,6,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,7,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,8,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,9,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,10,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,11,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,12,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,13,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,14,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,15,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,16,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,17,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,18,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,19,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,20,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,21,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,22,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,23,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,24,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,25,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,26,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,27,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,28,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,29,PJ,,,no
PHL_POW_CHP_BIOM_FIT_OLD,TEC_v21bio,30,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,1,PJ,PHL_PRO_BIOM_FIT_RESIDUE;PHL_PWR_WAT,PHL_POW_ELE,yes
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,2,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,3,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,4,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,5,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,6,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,7,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,8,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,9,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,10,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,11,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,12,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,13,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,14,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,15,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,16,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,17,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,18,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,19,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,20,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,21,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,22,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,23,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,24,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,25,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,26,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,27,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,28,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,29,PJ,,,no
PHL_POW_CHP_BIOM_OLD,TEC_gthhk,30,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,1,PJ,PHL_PRO_COAL;PHL_PWR_WAT,PHL_POW_ELE,yes
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,2,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,3,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,4,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,5,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,6,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,7,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,8,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,9,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,10,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,11,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,12,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,13,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,14,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,15,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,16,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,17,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,18,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,19,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,20,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,21,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,22,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,23,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,24,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,25,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,26,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,27,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,28,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,29,PJ,,,no
PHL_POW_CHP_COAL_OLD,TEC_pyjfk,30,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,2,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,3,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,4,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,5,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,6,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,7,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,8,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,9,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,10,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,11,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,12,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,13,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,14,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,15,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,16,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,17,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,18,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,19,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,20,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,21,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,22,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,23,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,24,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,25,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,26,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,27,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,28,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,29,PJ,,,no
PHL_POW_CHP_NG_OLD,TEC_ze7d4,30,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,1,PJ,PHL_PRO_OIL;PHL_PWR_WAT,PHL_POW_ELE_OFFGRID_FINAL,yes
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,2,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,3,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,4,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,5,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,6,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,7,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,8,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,9,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,10,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,11,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,12,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,13,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,14,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,15,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,16,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,17,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,18,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,19,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,20,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,21,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,22,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,23,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,24,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,25,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,26,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,27,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,28,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,29,PJ,,,no
PHL_POW_CHP_OIL_OFFGRID,TEC_v21oil,30,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,1,PJ,PHL_PRO_OIL;PHL_PWR_WAT,PHL_POW_ELE,yes
PHL_POW_CHP_OIL_OLD,TEC_2hnym,2,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,3,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,4,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,5,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,6,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,7,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,8,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,9,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,10,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,11,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,12,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,13,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,14,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,15,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,16,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,17,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,18,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,19,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,20,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,21,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,22,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,23,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,24,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,25,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,26,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,27,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,28,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,29,PJ,,,no
PHL_POW_CHP_OIL_OLD,TEC_2hnym,30,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,1,PJ,PHL_INDU_OTHLPH;PHL_POW_ELE,PHL_POW_DACF,yes
PHL_POW_DAC,TEC_wfrl9,2,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,3,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,4,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,5,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,6,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,7,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,8,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,9,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,10,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,11,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,12,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,13,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,14,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,15,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,16,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,17,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,18,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,19,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,20,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,21,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,22,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,23,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,24,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,25,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,26,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,27,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,28,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,29,PJ,,,no
PHL_POW_DAC,TEC_wfrl9,30,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,1,PJ,PHL_POW_ELE,PHL_POW_H2,yes
PHL_POW_ELEC,TEC_dbld7,2,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,3,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,4,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,5,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,6,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,7,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,8,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,9,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,10,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,11,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,12,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,13,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,14,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,15,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,16,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,17,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,18,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,19,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,20,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,21,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,22,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,23,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,24,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,25,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,26,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,27,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,28,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,29,PJ,,,no
PHL_POW_ELEC,TEC_dbld7,30,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,1,PJ,,PHL_POW_ELE,yes
PHL_POW_GEO_OLD,TEC_0qr3z,2,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,3,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,4,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,5,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,6,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,7,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,8,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,9,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,10,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,11,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,12,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,13,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,14,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,15,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,16,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,17,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,18,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,19,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,20,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,21,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,22,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,23,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,24,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,25,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,26,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,27,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,28,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,29,PJ,,,no
PHL_POW_GEO_OLD,TEC_0qr3z,30,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,1,PJ,PHL_PRO_COAL,PHL_POW_H2,yes
PHL_POW_GH2_COAL,TEC_qq1h3,2,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,3,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,4,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,5,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,6,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,7,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,8,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,9,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,10,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,11,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,12,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,13,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,14,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,15,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,16,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,17,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,18,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,19,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,20,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,21,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,22,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,23,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,24,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,25,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,26,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,27,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,28,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,29,PJ,,,no
PHL_POW_GH2_COAL,TEC_qq1h3,30,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,1,PJ,PHL_PRO_NG,PHL_POW_H2,yes
PHL_POW_GH2_NG,TEC_laj9f,2,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,3,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,4,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,5,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,6,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,7,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,8,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,9,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,10,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,11,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,12,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,13,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,14,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,15,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,16,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,17,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,18,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,19,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,20,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,21,PJ,,,no
PHL_POW_GH2_NG,TEC_laj9f,22,PJ,,,no
