calculation_id,formula,source_ids,assumption_ids,input_calculation_ids,input_values,input_units,output_value,output_unit,script_path,script_version,notes
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2033,explicit RE commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_PP_NU_2032_2034,,before=0;source_value=1.2;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2034,explicit RE commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_PP_NU_2032_2034,,before=0;source_value=1.2;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2035,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2036,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2037,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2038,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2039,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2040,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2041,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2042,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2043,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2044,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2045,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2046,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2047,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2048,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2049,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2050,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2051,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2052,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NU_2053,null RE override -> inherit SC_0 commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_NUCLEAR_INHERIT_BASE_2035_2053,,before=0;source_value=None;resolved=1.2,GW/year;GW/year;GW/year,1.2,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NUSMR_2032,explicit RE commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_PP_NUSMR_2032_2034,,before=None;source_value=0.3;resolved=0.3,GW/year;GW/year;GW/year,0.3,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NUSMR_2033,explicit RE commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_PP_NUSMR_2032_2034,,before=None;source_value=0.3;resolved=0.3,GW/year;GW/year;GW/year,0.3,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_RE_TAMAXCI_PP_NUSMR_2034,explicit RE commissioning ceiling,SRC_PHL_PEP_2023_2050_VOL3_NUCLEAR;SRC_MUIO_FORMULATION,ASM_PHL_V18_RE_PP_NUSMR_2032_2034,,before=None;source_value=0.3;resolved=0.3,GW/year;GW/year;GW/year,0.3,GW/year,scripts/apply_philippines_v18_re_nuclear_caps.py,v1,classification=calculated scenario overlay; TotalAnnualMaxCapacityInvestment only
CALC_PHL_V18_PWR_COMMITTED_SCREEN,"screened DOE end-2020 aggregate committed register -> no applied minimum without project-level technology, COD and irrevocability proof",SRC_PHL_PEP_2020_2040_COMMITTED,ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA;ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF,,53 projects;8977.11,count;MW,0,new minimum constraints,scripts/document_philippines_v18_power_investment_cleanup.py,2026-08-17,"Evidence screening, not an optimization calibration."
CALC_PHL_V18_PWR_RC_UNCHANGED,candidate RYT.RC == control RYT.RC,SRC_PHL_V18_PWR_INV_MANIFEST;SRC_PHL_V18_PWR_INV_VALIDATION,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF,,true,boolean,unchanged,status,scripts/validate_philippines_v18_power_investment_cleanup.py,2026-08-17,Only the inherited 2020 fleet and its survival path remain as power initialization.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_SPV_2021,"TAMinCI.SC_0[PHL_POW_PP_SPV,2021] = 0 (replacing 0.3024)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.3024;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_SPV_2022,"TAMinCI.SC_0[PHL_POW_PP_SPV,2022] = 0 (replacing 0.3049)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.3049;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_SPV_2023,"TAMinCI.SC_0[PHL_POW_PP_SPV,2023] = 0 (replacing 0.1568)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.1568;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_SPV_2024,"TAMinCI.SC_0[PHL_POW_PP_SPV,2024] = 0 (replacing 1.0012)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,1.0012;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_SPV_2025,"TAMinCI.SC_0[PHL_POW_PP_SPV,2025] = 0 (replacing 0.2749)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.2749;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_COAL_2021,"TAMinCI.SC_0[PHL_POW_PP_COAL,2021] = 0 (replacing 0.725)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.725;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_COAL_2022,"TAMinCI.SC_0[PHL_POW_PP_COAL,2022] = 0 (replacing 0.7694)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.7694;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_COAL_2024,"TAMinCI.SC_0[PHL_POW_PP_COAL,2024] = 0 (replacing 0.6)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.6;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_CHP_OIL_OLD_2021,"TAMinCI.SC_0[PHL_POW_CHP_OIL_OLD,2021] = 0 (replacing 0.1798)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.1798;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_CHP_OIL_OLD_2022,"TAMinCI.SC_0[PHL_POW_CHP_OIL_OLD,2022] = 0 (replacing 0.0973)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.0973;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_CHP_OIL_OLD_2024,"TAMinCI.SC_0[PHL_POW_CHP_OIL_OLD,2024] = 0 (replacing 0.0112)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.0112;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_CHP_BIOM_OLD_2022,"TAMinCI.SC_0[PHL_POW_CHP_BIOM_OLD,2022] = 0 (replacing 0.082)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.082;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_CHP_BIOM_OLD_2023,"TAMinCI.SC_0[PHL_POW_CHP_BIOM_OLD,2023] = 0 (replacing 0.006)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.006;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_CHP_BIOM_OLD_2024,"TAMinCI.SC_0[PHL_POW_CHP_BIOM_OLD,2024] = 0 (replacing 0.0099)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.0099;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_HY_LA_2022,"TAMinCI.SC_0[PHL_POW_PP_HY_LA,2022] = 0 (replacing 0.0159)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.0159;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_HY_LA_2023,"TAMinCI.SC_0[PHL_POW_PP_HY_LA,2023] = 0 (replacing 0.0468)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.0468;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_HY_LA_2024,"TAMinCI.SC_0[PHL_POW_PP_HY_LA,2024] = 0 (replacing 0.0352)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.0352;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_GEO_OLD_2022,"TAMinCI.SC_0[PHL_POW_GEO_OLD,2022] = 0 (replacing 0.0037)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.0037;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_GEO_OLD_2025,"TAMinCI.SC_0[PHL_POW_GEO_OLD,2025] = 0 (replacing 0.0357)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.0357;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMINCI_PP_NGCC_2025,"TAMinCI.SC_0[PHL_POW_PP_NGCC,2025] = 0 (replacing 0.88)",SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF;ASM_PHL_V18_PWR_NO_COMMITTED_MINIMA,,0.88;0,GW/year;GW/year,0,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Removed an observed-addition equality pin; the observed value remains a benchmark in the validation snapshot.
CALC_PHL_V18_PWR_INV_TAMAXCI_PP_WON_2020,"TAMaxCI.SC_0[PHL_POW_PP_WON,2020] = 999999 (replacing 0.0)",SRC_PHL_DOE_POWER_PLANTS_DEC2020;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_MATURE_ENTRY_2020;ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF,,0.0;999999,GW/year;GW/year,999999,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Clears a historical or first-year upper pin so investment is endogenous; later physical envelopes remain.
CALC_PHL_V18_PWR_INV_TAMAXCI_PP_SPV_2020,"TAMaxCI.SC_0[PHL_POW_PP_SPV,2020] = 999999 (replacing 0.0)",SRC_PHL_DOE_POWER_PLANTS_DEC2020;SRC_PHL_V18_PWR_INV_MANIFEST,ASM_PHL_V18_PWR_MATURE_ENTRY_2020;ASM_PHL_V18_PWR_2020_INFORMATION_CUTOFF,,0.0;999999,GW/year;GW/year,999999,GW/year,scripts/apply_philippines_v18_power_investment_cleanup.py,2026-08-17,Clears a historical or first-year upper pin so investment is endogenous; later physical envelopes remain.
